run_name,ratios,factors,nw_thesis,nw_proposed,reduction,multi_depth,n_weight_types,same_tree_mult,cross_tree_mult,improved,status_thesis,status_proposed
run_185,"[1, 7, 10];[4, 7, 7]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_186,"[2, 3, 13];[5, 11, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_187,"[1, 2, 15];[7, 2, 9]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_188,"[1, 7, 10];[5, 5, 8]","[3, 3, 2];[3, 3, 2]",0,0,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_189,"[1, 2, 15];[13, 3, 2]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_190,"[1, 11, 6];[5, 6, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_191,"[6, 5, 7];[15, 1, 2]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_192,"[2, 5, 11];[2, 5, 11]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_193,"[13, 4, 1];[9, 7, 2]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_194,"[2, 9, 7];[4, 5, 9]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_195,"[13, 2, 3];[11, 2, 5]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_196,"[9, 8, 1];[3, 11, 4]","[3, 3, 2];[3, 3, 2]",1,1,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_197,"[4, 7, 7];[3, 8, 7]","[3, 3, 2];[3, 3, 2]",2,2,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_198,"[14, 1, 3];[9, 5, 4]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_199,"[12, 1, 5];[6, 11, 1]","[3, 3, 2];[3, 3, 2]",4,4,0,0,1,0,0,0,OPTIMAL,OPTIMAL
run_200,"[2, 13, 3];[3, 2, 13]","[3, 3, 2];[3, 3, 2]",3,3,0,0,1,0,0,0,OPTIMAL,OPTIMAL
